tag,country,state,building,building_group,category,levels
RUS,Russia,KUBAN,vineyard,agriculture,agriculture,1
RUS,Russia,KUBAN,wheat_farm,staple_crops,agriculture,1
RUS,Russia,KURSK,logging_camp,logging,forestry,10
RUS,Russia,KURSK,rye_farm,staple_crops,agriculture,8
RUS,Russia,LESSER_POLAND,livestock_ranch,ranching,agriculture,3
RUS,Russia,LESSER_POLAND,glassworks,light_industry,light_industry,1
RUS,Russia,LESSER_POLAND,paper_mill,light_industry,light_industry,1
RUS,Russia,MAZOVIA,logging_camp,logging,forestry,3
RUS,Russia,MAZOVIA,rye_farm,staple_crops,agriculture,2
RUS,Russia,MINSK,logging_camp,logging,forestry,5
RUS,Russia,MINSK,furniture_manufactory,light_industry,light_industry,2
RUS,Russia,MINSK,government_administration,bureaucracy,development,2
RUS,Russia,MINSK,naval_administration,naval_administration,development,2
RUS,Russia,MINSK,rye_farm,staple_crops,agriculture,2
RUS,Russia,MINSK,textile_mill,light_industry,light_industry,1
RUS,Russia,MOGILEV,logging_camp,logging,forestry,8
RUS,Russia,MOGILEV,rye_farm,staple_crops,agriculture,2
RUS,Russia,MOSCOW,logging_camp,logging,forestry,10
RUS,Russia,MOSCOW,government_administration,bureaucracy,development,8
RUS,Russia,MOSCOW,tooling_workshop,light_industry,light_industry,7
RUS,Russia,MOSCOW,naval_administration,naval_administration,development,6
RUS,Russia,MOSCOW,furniture_manufactory,light_industry,light_industry,5
RUS,Russia,MOSCOW,textile_mill,light_industry,light_industry,3
RUS,Russia,MOSCOW,trade_center,trade,trade,3
RUS,Russia,MOSCOW,construction_sector,construction,development,2
RUS,Russia,MOSCOW,university,technology,development,2
RUS,Russia,MOSCOW,iron_mine,mining,mine,1
RUS,Russia,MOSCOW,saint_basils_cathedral,monuments,special,0
RUS,Russia,NIZHNY_NOVGOROD,naval_administration,naval_administration,development,4
RUS,Russia,NIZHNY_NOVGOROD,logging_camp,logging,forestry,3
RUS,Russia,NIZHNY_NOVGOROD,furniture_manufactory,light_industry,light_industry,2
RUS,Russia,NIZHNY_NOVGOROD,trade_center,trade,trade,1
RUS,Russia,NOVGOROD,logging_camp,logging,forestry,5
RUS,Russia,NOVGOROD,paper_mill,light_industry,light_industry,3
RUS,Russia,OKHOTSK,port,private_infrastructure,development,1
RUS,Russia,ORYOL,logging_camp,logging,forestry,10
RUS,Russia,ORYOL,rye_farm,staple_crops,agriculture,8
RUS,Russia,ORYOL,arms_industry,military_industry,heavy_industry,2
RUS,Russia,ORYOL,food_industry,light_industry,light_industry,2
RUS,Russia,ORYOL,textile_mill,light_industry,light_industry,2
RUS,Russia,ORYOL,tooling_workshop,light_industry,light_industry,2
RUS,Russia,PERM,iron_mine,mining,mine,2
RUS,Russia,PERM,logging_camp,logging,forestry,2
RUS,Russia,PSKOV,rye_farm,staple_crops,agriculture,5
RUS,Russia,PSKOV,logging_camp,logging,forestry,2
RUS,Russia,ROSTOV,naval_administration,naval_administration,development,4
RUS,Russia,ROSTOV,logging_camp,logging,forestry,2
RUS,Russia,ROSTOV,shipyard,ship_construction,light_industry,2
RUS,Russia,ROSTOV,livestock_ranch,ranching,agriculture,1
RUS,Russia,ROSTOV,trade_center,trade,trade,1
RUS,Russia,ROSTOV,vineyard,agriculture,agriculture,1
RUS,Russia,RYAZAN,furniture_manufactory,light_industry,light_industry,2
RUS,Russia,RYAZAN,logging_camp,logging,forestry,2
RUS,Russia,RYAZAN,paper_mill,light_industry,light_industry,2
RUS,Russia,SAMARA,arms_industry,military_industry,heavy_industry,5
RUS,Russia,SAMARA,rye_farm,staple_crops,agriculture,4
RUS,Russia,SAMARA,food_industry,light_industry,light_industry,2
RUS,Russia,SAMARA,iron_mine,mining,mine,1
RUS,Russia,SMOLENSK,logging_camp,logging,forestry,8
RUS,Russia,SMOLENSK,food_industry,light_industry,light_industry,3
RUS,Russia,SMOLENSK,rye_farm,staple_crops,agriculture,3
RUS,Russia,SMOLENSK,tooling_workshop,light_industry,light_industry,1
RUS,Russia,TAMBOV,rye_farm,staple_crops,agriculture,4
RUS,Russia,TAMBOV,iron_mine,mining,mine,1
RUS,Russia,TAMBOV,logging_camp,logging,forestry,1
RUS,Russia,TAMBOV,tooling_workshop,light_industry,light_industry,1
RUS,Russia,TARTARIA,iron_mine,mining,mine,8
RUS,Russia,TARTARIA,rye_farm,staple_crops,agriculture,5
RUS,Russia,TAURIDA,wheat_farm,staple_crops,agriculture,20
RUS,Russia,TAURIDA,livestock_ranch,ranching,agriculture,3
RUS,Russia,TAURIDA,fishing_wharf,fishing,fishing,2
RUS,Russia,TRANS_BAIKAL,iron_mine,mining,mine,1
RUS,Russia,TVER,logging_camp,logging,forestry,10
RUS,Russia,UFA,iron_mine,mining,mine,1
RUS,Russia,URAL,iron_mine,mining,mine,2
RUS,Russia,URAL,logging_camp,logging,forestry,2
RUS,Russia,VILNIUS,rye_farm,staple_crops,agriculture,2
RUS,Russia,VILNIUS,furniture_manufactory,light_industry,light_industry,1
RUS,Russia,VITEBSK,logging_camp,logging,forestry,6
RUS,Russia,VITEBSK,rye_farm,staple_crops,agriculture,5
RUS,Russia,VITEBSK,paper_mill,light_industry,light_industry,3
RUS,Russia,VOLHYNIA,logging_camp,logging,forestry,4
RUS,Russia,VOLHYNIA,wheat_farm,staple_crops,agriculture,2
RUS,Russia,VYATKA,logging_camp,logging,forestry,2
RUS,Russia,YAROSLAVL,logging_camp,logging,forestry,4
RUS,Russia,YAROSLAVL,naval_administration,naval_administration,development,4
SAR,Sardinia-Piedmont,PIEDMONT,government_administration,bureaucracy,development,5
SAR,Sardinia-Piedmont,PIEDMONT,livestock_ranch,ranching,agriculture,5
SAR,Sardinia-Piedmont,PIEDMONT,naval_administration,naval_administration,development,5
SAR,Sardinia-Piedmont,PIEDMONT,rice_farm,staple_crops,agriculture,5
SAR,Sardinia-Piedmont,PIEDMONT,trade_center,trade,trade,3
SAR,Sardinia-Piedmont,PIEDMONT,vineyard,agriculture,agriculture,3
SAR,Sardinia-Piedmont,PIEDMONT,fishing_wharf,fishing,fishing,2
SAR,Sardinia-Piedmont,PIEDMONT,shipyard,ship_construction,light_industry,2
SAR,Sardinia-Piedmont,PIEDMONT,textile_mill,light_industry,light_industry,2
SAR,Sardinia-Piedmont,PIEDMONT,tooling_workshop,light_industry,light_industry,2
SAR,Sardinia-Piedmont,PIEDMONT,arms_industry,military_industry,heavy_industry,1
SAR,Sardinia-Piedmont,PIEDMONT,construction_sector,construction,development,1
SAR,Sardinia-Piedmont,PIEDMONT,food_industry,light_industry,light_industry,1
SAR,Sardinia-Piedmont,PIEDMONT,furniture_manufactory,light_industry,light_industry,1
SAR,Sardinia-Piedmont,PIEDMONT,paper_mill,light_industry,light_industry,1
SAR,Sardinia-Piedmont,PIEDMONT,port,private_infrastructure,development,1
SAR,Sardinia-Piedmont,PIEDMONT,university,technology,development,1
SAR,Sardinia-Piedmont,PROVENCE,fishing_wharf,fishing,fishing,1
SAR,Sardinia-Piedmont,PROVENCE,wheat_farm,staple_crops,agriculture,1
SAR,Sardinia-Piedmont,SARDINIA,logging_camp,logging,forestry,5
SAR,Sardinia-Piedmont,SARDINIA,iron_mine,mining,mine,3
SAR,Sardinia-Piedmont,SARDINIA,fishing_wharf,fishing,fishing,2
SAR,Sardinia-Piedmont,SARDINIA,port,private_infrastructure,development,1
SAR,Sardinia-Piedmont,SARDINIA,shipyard,ship_construction,light_industry,1
SAR,Sardinia-Piedmont,SARDINIA,vineyard,agriculture,agriculture,1
SAR,Sardinia-Piedmont,SAVOY,livestock_ranch,ranching,agriculture,2
SAR,Sardinia-Piedmont,SAVOY,logging_camp,logging,forestry,2
SAR,Sardinia-Piedmont,SAVOY,wheat_farm,staple_crops,agriculture,2
SAR,Sardinia-Piedmont,SAVOY,government_administration,bureaucracy,development,1
SHW,Shewa,OROMIA,barrack,army,development,10
SHW,Shewa,OROMIA,millet_farm,staple_crops,agriculture,2
SHW,Shewa,OROMIA,coffee_plantation,plantations,plantation,1
SHW,Shewa,OROMIA,logging_camp,logging,forestry,1
SHW,Shewa,OROMIA,tobacco_plantation,plantations,plantation,1
SIA,Siam,BANGKOK,barrack,army,development,20
SIA,Siam,BANGKOK,port,private_infrastructure,development,3
SIA,Siam,BANGKOK,fishing_wharf,fishing,fishing,2
SIA,Siam,BANGKOK,government_administration,bureaucracy,development,2
SIA,Siam,BANGKOK,rice_farm,staple_crops,agriculture,2
SIA,Siam,BANGKOK,tea_plantation,plantations,plantation,1
SIA,Siam,BANGKOK,tobacco_plantation,plantations,plantation,1
SIA,Siam,CAMBODIA,barrack,army,development,5
SIA,Siam,CAMBODIA,tea_plantation,plantations,plantation,1
SIA,Siam,CAMBODIA,angkor_wat,monuments,special,0
SIA,Siam,LAOS,barrack,army,development,5
SIA,Siam,LAOS,opium_plantation,plantations,plantation,1
SIA,Siam,MALAYA,banana_plantation,plantations,plantation,1
SIA,Siam,NAKHON_RATCHASIMA,barrack,army,development,15
SIA,Siam,NAKHON_RATCHASIMA,livestock_ranch,ranching,agriculture,1
SIA,Siam,NAKHON_RATCHASIMA,rice_farm,staple_crops,agriculture,1
SIA,Siam,NAKHON_RATCHASIMA,tobacco_plantation,plantations,plantation,1
SOK,Sokoto,EAST_HAUSALAND,barrack,army,development,20
SOK,Sokoto,EAST_HAUSALAND,tobacco_plantation,plantations,plantation,4
SOK,Sokoto,EAST_HAUSALAND,livestock_ranch,ranching,agriculture,3
SOK,Sokoto,EAST_HAUSALAND,millet_farm,staple_crops,agriculture,2
SOK,Sokoto,EAST_HAUSALAND,cotton_plantation,plantations,plantation,1
SOK,Sokoto,HAUSALAND,barrack,army,development,20
SOK,Sokoto,HAUSALAND,government_administration,bureaucracy,development,5
SOK,Sokoto,HAUSALAND,livestock_ranch,ranching,agriculture,2
SOK,Sokoto,HAUSALAND,millet_farm,staple_crops,agriculture,2
SOK,Sokoto,HAUSALAND,tobacco_plantation,plantations,plantation,2
SOK,Sokoto,HAUSALAND,textile_mill,light_industry,light_industry,1
SOK,Sokoto,NIGERIA,barrack,army,development,15
SOK,Sokoto,NIGERIA,coffee_plantation,plantations,plantation,2
SOK,Sokoto,NIGERIA,millet_farm,staple_crops,agriculture,2
SOK,Sokoto,NORTH_CAMEROON,barrack,army,development,10
SOK,Sokoto,NORTH_CAMEROON,millet_farm,staple_crops,agriculture,1
SOK,Sokoto,OUTER_HAUSALAND,barrack,army,development,5
SOK,Sokoto,OUTER_HAUSALAND,livestock_ranch,ranching,agriculture,1
SAF,South Africa,CAPE_COLONY,wheat_farm,staple_crops,agriculture,2
SAF,South Africa,CAPE_COLONY,fishing_wharf,fishing,fishing,1
SAF,South Africa,CAPE_COLONY,port,private_infrastructure,development,1
SAF,South Africa,CAPE_COLONY,vineyard,agriculture,agriculture,1
SAF,South Africa,EASTERN_CAPE,livestock_ranch,ranching,agriculture,1
SAF,South Africa,EASTERN_CAPE,wheat_farm,staple_crops,agriculture,1
SAF,South Africa,NORTHERN_CAPE,livestock_ranch,ranching,agriculture,1
SPA,Spain,AL_RIF,port,private_infrastructure,development,1
SPA,Spain,AL_RIF,wheat_farm,staple_crops,agriculture,1
SPA,Spain,ARAGON,logging_camp,logging,forestry,2
SPA,Spain,ARAGON,government_administration,bureaucracy,development,1
SPA,Spain,ARAGON,livestock_ranch,ranching,agriculture,1
SPA,Spain,ARAGON,vineyard,agriculture,agriculture,1
SPA,Spain,ARAGON,wheat_farm,staple_crops,agriculture,1
SPA,Spain,ASTURIAS,livestock_ranch,ranching,agriculture,3
SPA,Spain,ASTURIAS,logging_camp,logging,forestry,3
SPA,Spain,ASTURIAS,fishing_wharf,fishing,fishing,2
SPA,Spain,ASTURIAS,artillery_foundry,military_industry,heavy_industry,1
SPA,Spain,ASTURIAS,coal_mine,mining,mine,1
SPA,Spain,ASTURIAS,gold_mine,mining,mine,1
SPA,Spain,ASTURIAS,government_administration,bureaucracy,development,1
SPA,Spain,ASTURIAS,port,private_infrastructure,development,1
SPA,Spain,BALEARIC_ISLANDS,fishing_wharf,fishing,fishing,1
SPA,Spain,BALEARIC_ISLANDS,port,private_infrastructure,development,1
SPA,Spain,BALEARIC_ISLANDS,wheat_farm,staple_crops,agriculture,1
SPA,Spain,CANARY_ISLANDS,dye_plantation,plantations,plantation,1
SPA,Spain,CANARY_ISLANDS,fishing_wharf,fishing,fishing,1
SPA,Spain,CANARY_ISLANDS,port,private_infrastructure,development,1
SPA,Spain,CATALONIA,vineyard,agriculture,agriculture,5
SPA,Spain,CATALONIA,government_administration,bureaucracy,development,3
SPA,Spain,CATALONIA,logging_camp,logging,forestry,3
SPA,Spain,CATALONIA,textile_mill,light_industry,light_industry,3
SPA,Spain,CATALONIA,construction_sector,construction,development,2
SPA,Spain,CATALONIA,fishing_wharf,fishing,fishing,2
SPA,Spain,CATALONIA,livestock_ranch,ranching,agriculture,2
SPA,Spain,CATALONIA,port,private_infrastructure,development,2
SPA,Spain,CATALONIA,trade_center,trade,trade,2
SPA,Spain,CATALONIA,furniture_manufactory,light_industry,light_industry,1
SPA,Spain,CATALONIA,paper_mill,light_industry,light_industry,1
SPA,Spain,CATALONIA,shipyard,ship_construction,light_industry,1
SPA,Spain,CATALONIA,wheat_farm,staple_crops,agriculture,1
SPA,Spain,EXTREMADURA,livestock_ranch,ranching,agriculture,2
SPA,Spain,EXTREMADURA,tobacco_plantation,plantations,plantation,1
SPA,Spain,EXTREMADURA,vineyard,agriculture,agriculture,1
SPA,Spain,EXTREMADURA,wheat_farm,staple_crops,agriculture,1
SPA,Spain,GALICIA,livestock_ranch,ranching,agriculture,4
SPA,Spain,GALICIA,logging_camp,logging,forestry,3
SPA,Spain,GALICIA,fishing_wharf,fishing,fishing,2
SPA,Spain,GALICIA,government_administration,bureaucracy,development,1
SPA,Spain,GALICIA,maize_farm,staple_crops,agriculture,1
SPA,Spain,GALICIA,naval_fortification,naval_fortification,development,1
SPA,Spain,GALICIA,port,private_infrastructure,development,1
SPA,Spain,GALICIA,shipyard,ship_construction,light_industry,1
SPA,Spain,GALICIA,vineyard,agriculture,agriculture,1
SPA,Spain,LEON,livestock_ranch,ranching,agriculture,2
SPA,Spain,LEON,wheat_farm,staple_crops,agriculture,2
SPA,Spain,LEON,government_administration,bureaucracy,development,1
SPA,Spain,LEON,logging_camp,logging,forestry,1
SPA,Spain,LEON,vineyard,agriculture,agriculture,1
SPA,Spain,LOWER_ANDALUSIA,port,private_infrastructure,development,3
SPA,Spain,LOWER_ANDALUSIA,wheat_farm,staple_crops,agriculture,3
SPA,Spain,LOWER_ANDALUSIA,government_administration,bureaucracy,development,2
SPA,Spain,LOWER_ANDALUSIA,livestock_ranch,ranching,agriculture,2
SPA,Spain,LOWER_ANDALUSIA,trade_center,trade,trade,2
SPA,Spain,LOWER_ANDALUSIA,vineyard,agriculture,agriculture,2
SPA,Spain,LOWER_ANDALUSIA,logging_camp,logging,forestry,1
SPA,Spain,LOWER_ANDALUSIA,naval_fortification,naval_fortification,development,1
SPA,Spain,LOWER_ANDALUSIA,shipyard,ship_construction,light_industry,1
SPA,Spain,MURCIA,fishing_wharf,fishing,fishing,1
SPA,Spain,MURCIA,government_administration,bureaucracy,development,1
SPA,Spain,MURCIA,lead_mine,mining,mine,1
SPA,Spain,MURCIA,livestock_ranch,ranching,agriculture,1
SPA,Spain,MURCIA,naval_fortification,naval_fortification,development,1
SPA,Spain,MURCIA,port,private_infrastructure,development,1
SPA,Spain,MURCIA,shipyard,ship_construction,light_industry,1
SPA,Spain,MURCIA,silk_plantation,plantations,plantation,1
SPA,Spain,MURCIA,vineyard,agriculture,agriculture,1
SPA,Spain,MURCIA,wheat_farm,staple_crops,agriculture,1
SPA,Spain,NEW_CASTILE,government_administration,bureaucracy,development,4
SPA,Spain,NEW_CASTILE,vineyard,agriculture,agriculture,4
SPA,Spain,NEW_CASTILE,construction_sector,construction,development,3
SPA,Spain,NEW_CASTILE,food_industry,light_industry,light_industry,2
SPA,Spain,NEW_CASTILE,wheat_farm,staple_crops,agriculture,2
SPA,Spain,NEW_CASTILE,arms_industry,military_industry,heavy_industry,1
SPA,Spain,NEW_CASTILE,furniture_manufactory,light_industry,light_industry,1
SPA,Spain,NEW_CASTILE,livestock_ranch,ranching,agriculture,1
SPA,Spain,NEW_CASTILE,paper_mill,light_industry,light_industry,1
SPA,Spain,NEW_CASTILE,trade_center,trade,trade,1
SPA,Spain,NEW_CASTILE,university,technology,development,1
SPA,Spain,OLD_CASTILE,wheat_farm,staple_crops,agriculture,7
SPA,Spain,OLD_CASTILE,livestock_ranch,ranching,agriculture,3
SPA,Spain,OLD_CASTILE,logging_camp,logging,forestry,2
SPA,Spain,OLD_CASTILE,vineyard,agriculture,agriculture,2
SPA,Spain,OLD_CASTILE,government_administration,bureaucracy,development,1
SPA,Spain,OLD_CASTILE,shipyard,ship_construction,light_industry,1
SPA,Spain,UPPER_ANDALUSIA,wheat_farm,staple_crops,agriculture,2
SPA,Spain,UPPER_ANDALUSIA,government_administration,bureaucracy,development,1
SPA,Spain,UPPER_ANDALUSIA,lead_mine,mining,mine,1
SPA,Spain,UPPER_ANDALUSIA,livestock_ranch,ranching,agriculture,1
SPA,Spain,UPPER_ANDALUSIA,sugar_plantation,plantations,plantation,1
SPA,Spain,UPPER_ANDALUSIA,vineyard,agriculture,agriculture,1
SPA,Spain,VALENCIA,naval_administration,naval_administration,development,10
SPA,Spain,VALENCIA,paper_mill,light_industry,light_industry,5
SPA,Spain,VALENCIA,vineyard,agriculture,agriculture,4
SPA,Spain,VALENCIA,rice_farm,staple_crops,agriculture,3
SPA,Spain,VALENCIA,government_administration,bureaucracy,development,2
SPA,Spain,VALENCIA,livestock_ranch,ranching,agriculture,2
SPA,Spain,VALENCIA,logging_camp,logging,forestry,2
SPA,Spain,VALENCIA,silk_plantation,plantations,plantation,2
SPA,Spain,VALENCIA,fishing_wharf,fishing,fishing,1
SPA,Spain,VALENCIA,paper_mill,light_industry,light_industry,1
SPA,Spain,VALENCIA,port,private_infrastructure,development,1
SPA,Spain,VALENCIA,textile_mill,light_industry,light_industry,1
SPA,Spain,VALENCIA,trade_center,trade,trade,1
SWE,Sweden,GOTALAND,logging_camp,logging,forestry,6
SWE,Sweden,GOTALAND,naval_administration,naval_administration,development,5
SWE,Sweden,GOTALAND,fishing_wharf,fishing,fishing,3
SWE,Sweden,GOTALAND,paper_mill,light_industry,light_industry,3
SWE,Sweden,GOTALAND,rye_farm,staple_crops,agriculture,3
SWE,Sweden,GOTALAND,iron_mine,mining,mine,2
SWE,Sweden,GOTALAND,livestock_ranch,ranching,agriculture,2
SWE,Sweden,GOTALAND,government_administration,bureaucracy,development,1
SWE,Sweden,GOTALAND,port,private_infrastructure,development,1
SWE,Sweden,GOTALAND,trade_center,trade,trade,1
SWE,Sweden,GOTLAND,port,private_infrastructure,development,1
SWE,Sweden,NORRLAND,logging_camp,logging,forestry,3
SWE,Sweden,NORRLAND,fishing_wharf,fishing,fishing,2
SWE,Sweden,SCANIA,fishing_wharf,fishing,fishing,4
SWE,Sweden,SCANIA,livestock_ranch,ranching,agriculture,4
SWE,Sweden,SCANIA,rye_farm,staple_crops,agriculture,4
SWE,Sweden,SCANIA,shipyard,ship_construction,light_industry,2
SWE,Sweden,SCANIA,arms_industry,military_industry,heavy_industry,1
SWE,Sweden,SCANIA,government_administration,bureaucracy,development,1
SWE,Sweden,SCANIA,naval_fortification,naval_fortification,development,1
SWE,Sweden,SCANIA,port,private_infrastructure,development,1
SWE,Sweden,SCANIA,tooling_workshop,light_industry,light_industry,1
SWE,Sweden,SCANIA,trade_center,trade,trade,1
SWE,Sweden,SCANIA,university,technology,development,1
SWE,Sweden,SVEALAND,naval_administration,naval_administration,development,10
SWE,Sweden,SVEALAND,logging_camp,logging,forestry,6
SWE,Sweden,SVEALAND,iron_mine,mining,mine,5
SWE,Sweden,SVEALAND,government_administration,bureaucracy,development,4
SWE,Sweden,SVEALAND,textile_mill,light_industry,light_industry,3
SWE,Sweden,SVEALAND,trade_center,trade,trade,3
SWE,Sweden,SVEALAND,fishing_wharf,fishing,fishing,2
SWE,Sweden,SVEALAND,rye_farm,staple_crops,agriculture,2
SWE,Sweden,SVEALAND,construction_sector,construction,development,1
SWE,Sweden,SVEALAND,port,private_infrastructure,development,1
SWE,Sweden,SVEALAND,university,technology,development,1
SIC,Two Sicilies,ABRUZZO,wheat_farm,staple_crops,agriculture,6
SIC,Two Sicilies,ABRUZZO,logging_camp,logging,forestry,3
SIC,Two Sicilies,ABRUZZO,livestock_ranch,ranching,agriculture,2
SIC,Two Sicilies,ABRUZZO,furniture_manufactory,light_industry,light_industry,1
SIC,Two Sicilies,ABRUZZO,vineyard,agriculture,agriculture,1
SIC,Two Sicilies,APULIA,fishing_wharf,fishing,fishing,5
SIC,Two Sicilies,APULIA,livestock_ranch,ranching,agriculture,4
SIC,Two Sicilies,APULIA,wheat_farm,staple_crops,agriculture,3
SIC,Two Sicilies,APULIA,vineyard,agriculture,agriculture,1
SIC,Two Sicilies,CALABRIA,fishing_wharf,fishing,fishing,5
SIC,Two Sicilies,CALABRIA,livestock_ranch,ranching,agriculture,3
SIC,Two Sicilies,CALABRIA,wheat_farm,staple_crops,agriculture,3
SIC,Two Sicilies,CALABRIA,iron_mine,mining,mine,2
SIC,Two Sicilies,CALABRIA,food_industry,light_industry,light_industry,1
SIC,Two Sicilies,CALABRIA,port,private_infrastructure,development,1
SIC,Two Sicilies,CALABRIA,sugar_plantation,plantations,plantation,1
SIC,Two Sicilies,CALABRIA,vineyard,agriculture,agriculture,1
SIC,Two Sicilies,CAMPANIA,naval_administration,naval_administration,development,10
SIC,Two Sicilies,CAMPANIA,wheat_farm,staple_crops,agriculture,10
SIC,Two Sicilies,CAMPANIA,livestock_ranch,ranching,agriculture,5
SIC,Two Sicilies,CAMPANIA,trade_center,trade,trade,5
SIC,Two Sicilies,CAMPANIA,government_administration,bureaucracy,development,4
SIC,Two Sicilies,CAMPANIA,port,private_infrastructure,development,3
SIC,Two Sicilies,CAMPANIA,textile_mill,light_industry,light_industry,3
SIC,Two Sicilies,CAMPANIA,tooling_workshop,light_industry,light_industry,3
SIC,Two Sicilies,CAMPANIA,arms_industry,military_industry,heavy_industry,2
SIC,Two Sicilies,CAMPANIA,construction_sector,construction,development,2
SIC,Two Sicilies,CAMPANIA,logging_camp,logging,forestry,2
SIC,Two Sicilies,CAMPANIA,shipyard,ship_construction,light_industry,2
SIC,Two Sicilies,CAMPANIA,silk_plantation,plantations,plantation,2
SIC,Two Sicilies,CAMPANIA,vineyard,agriculture,agriculture,2
SIC,Two Sicilies,CAMPANIA,glassworks,light_industry,light_industry,1
SIC,Two Sicilies,CAMPANIA,paper_mill,light_industry,light_industry,1
SIC,Two Sicilies,SICILY,sulfur_mine,mining,mine,5
SIC,Two Sicilies,SICILY,vineyard,agriculture,agriculture,5
SIC,Two Sicilies,SICILY,wheat_farm,staple_crops,agriculture,5
SIC,Two Sicilies,SICILY,government_administration,bureaucracy,development,3
SIC,Two Sicilies,SICILY,trade_center,trade,trade,3
SIC,Two Sicilies,SICILY,port,private_infrastructure,development,2
SIC,Two Sicilies,SICILY,fishing_wharf,fishing,fishing,1
USA,United States,ALABAMA,cotton_plantation,plantations,plantation,10
USA,United States,ALABAMA,maize_farm,staple_crops,agriculture,6
USA,United States,ALABAMA,tobacco_plantation,plantations,plantation,3
USA,United States,ALABAMA,government_administration,bureaucracy,development,1
USA,United States,ALABAMA,port,private_infrastructure,development,1
USA,United States,ARKANSAS,cotton_plantation,plantations,plantation,1
USA,United States,ARKANSAS,livestock_ranch,ranching,agriculture,1
USA,United States,CONNECTICUT,iron_mine,mining,mine,2
USA,United States,CONNECTICUT,government_administration,bureaucracy,development,1
USA,United States,CONNECTICUT,port,private_infrastructure,development,1
USA,United States,DELAWARE,fishing_wharf,fishing,fishing,1
USA,United States,DELAWARE,government_administration,bureaucracy,development,1
USA,United States,DELAWARE,livestock_ranch,ranching,agriculture,1
USA,United States,DISTRICT_OF_COLUMBIA,government_administration,bureaucracy,development,10
USA,United States,DISTRICT_OF_COLUMBIA,port,private_infrastructure,development,1
USA,United States,DISTRICT_OF_COLUMBIA,white_house,monuments,special,0
USA,United States,FLORIDA,naval_fortification,naval_fortification,development,1
USA,United States,GEORGIA,cotton_plantation,plantations,plantation,8
USA,United States,GEORGIA,maize_farm,staple_crops,agriculture,5
USA,United States,GEORGIA,tobacco_plantation,plantations,plantation,3
USA,United States,GEORGIA,government_administration,bureaucracy,development,2
USA,United States,GEORGIA,livestock_ranch,ranching,agriculture,1
USA,United States,GEORGIA,port,private_infrastructure,development,1
USA,United States,GEORGIA,sugar_plantation,plantations,plantation,1
USA,United States,ILLINOIS,lead_mine,mining,mine,2
USA,United States,ILLINOIS,maize_farm,staple_crops,agriculture,2
USA,United States,ILLINOIS,trade_center,trade,trade,1
USA,United States,INDIANA,maize_farm,staple_crops,agriculture,8
USA,United States,INDIANA,government_administration,bureaucracy,development,2
USA,United States,INDIANA,logging_camp,logging,forestry,2
USA,United States,INDIANA,chemical_plant,heavy_industry,heavy_industry,1
USA,United States,KENTUCKY,tobacco_plantation,plantations,plantation,8
USA,United States,KENTUCKY,maize_farm,staple_crops,agriculture,4
USA,United States,KENTUCKY,coal_mine,mining,mine,2
USA,United States,KENTUCKY,food_industry,light_industry,light_industry,2
USA,United States,KENTUCKY,government_administration,bureaucracy,development,1
USA,United States,KENTUCKY,livestock_ranch,ranching,agriculture,1
USA,United States,KENTUCKY,university,technology,development,1
USA,United States,LOUISIANA,trade_center,trade,trade,6
USA,United States,LOUISIANA,cotton_plantation,plantations,plantation,2
USA,United States,LOUISIANA,port,private_infrastructure,development,2
USA,United States,LOUISIANA,sugar_plantation,plantations,plantation,2
USA,United States,MAINE,fishing_wharf,fishing,fishing,3
USA,United States,MAINE,logging_camp,logging,forestry,3
USA,United States,MAINE,furniture_manufactory,light_industry,light_industry,1
USA,United States,MAINE,government_administration,bureaucracy,development,1
USA,United States,MAINE,port,private_infrastructure,development,1
USA,United States,MAINE,shipyard,ship_construction,light_industry,1
USA,United States,MARYLAND,tobacco_plantation,plantations,plantation,4
USA,United States,MARYLAND,fishing_wharf,fishing,fishing,3
USA,United States,MARYLAND,port,private_infrastructure,development,2
USA,United States,MARYLAND,trade_center,trade,trade,2
USA,United States,MARYLAND,glassworks,light_industry,light_industry,1
USA,United States,MARYLAND,government_administration,bureaucracy,development,1
USA,United States,MASSACHUSETTS,naval_administration,naval_administration,development,15
USA,United States,MASSACHUSETTS,trade_center,trade,trade,5
USA,United States,MASSACHUSETTS,fishing_wharf,fishing,fishing,3
USA,United States,MASSACHUSETTS,port,private_infrastructure,development,3
USA,United States,MASSACHUSETTS,textile_mill,light_industry,light_industry,3
USA,United States,MASSACHUSETTS,logging_camp,logging,forestry,2
USA,United States,MASSACHUSETTS,shipyard,ship_construction,light_industry,2
USA,United States,MASSACHUSETTS,university,technology,development,2
USA,United States,MASSACHUSETTS,wheat_farm,staple_crops,agriculture,2
USA,United States,MASSACHUSETTS,arms_industry,military_industry,heavy_industry,1
USA,United States,MASSACHUSETTS,construction_sector,construction,development,1
USA,United States,MASSACHUSETTS,glassworks,light_industry,light_industry,1
USA,United States,MASSACHUSETTS,government_administration,bureaucracy,development,1
USA,United States,MASSACHUSETTS,whaling_station,whaling,fishing,1
USA,United States,MICHIGAN,sulfur_mine,mining,mine,4
USA,United States,MICHIGAN,livestock_ranch,ranching,agriculture,1
USA,United States,MICHIGAN,logging_camp,logging,forestry,1
USA,United States,MISSISSIPPI,cotton_plantation,plantations,plantation,4
USA,United States,MISSISSIPPI,maize_farm,staple_crops,agriculture,4
