tag,country,state,rgo,kind,capacity,state_arable_land
PER,Persia,ISFAHAN,dye_plantation,plantation,,90
PER,Persia,ISFAHAN,opium_plantation,plantation,,90
PER,Persia,ISFAHAN,silk_plantation,plantation,,90
PER,Persia,ISFAHAN,tobacco_plantation,plantation,,90
PER,Persia,ISFAHAN,vineyard,plantation,,90
PER,Persia,KERMAN,coal_mine,capped,14,20
PER,Persia,KERMAN,iron_mine,capped,40,20
PER,Persia,KERMAN,logging_camp,capped,2,20
PER,Persia,KERMAN,sulfur_mine,capped,22,20
PER,Persia,KERMAN,livestock_ranch,farm,,20
PER,Persia,KERMAN,cotton_plantation,plantation,,20
PER,Persia,KERMAN,silk_plantation,plantation,,20
PER,Persia,KERMAN,tobacco_plantation,plantation,,20
PER,Persia,KERMAN,vineyard,plantation,,20
PER,Persia,KHORASAN,coal_mine,capped,12,90
PER,Persia,KHORASAN,iron_mine,capped,22,90
PER,Persia,KHORASAN,logging_camp,capped,4,90
PER,Persia,KHORASAN,oil_rig,discoverable,20,90
PER,Persia,KHORASAN,cotton_plantation,plantation,,90
PER,Persia,KHORASAN,dye_plantation,plantation,,90
PER,Persia,KHORASAN,silk_plantation,plantation,,90
PER,Persia,KHORASAN,tobacco_plantation,plantation,,90
PER,Persia,KHORASAN,vineyard,plantation,,90
PER,Persia,LARISTAN,fishing_wharf,capped,10,30
PER,Persia,LARISTAN,iron_mine,capped,11,30
PER,Persia,LARISTAN,logging_camp,capped,1,30
PER,Persia,LARISTAN,oil_rig,discoverable,40,30
PER,Persia,LARISTAN,livestock_ranch,farm,,30
PER,Persia,LARISTAN,cotton_plantation,plantation,,30
PER,Persia,LARISTAN,dye_plantation,plantation,,30
PER,Persia,LARISTAN,opium_plantation,plantation,,30
PER,Persia,LARISTAN,silk_plantation,plantation,,30
PER,Persia,LARISTAN,tobacco_plantation,plantation,,30
PER,Persia,LARISTAN,vineyard,plantation,,30
PER,Persia,LURISTAN,iron_mine,capped,2,40
PER,Persia,LURISTAN,logging_camp,capped,3,40
PER,Persia,LURISTAN,oil_rig,discoverable,20,40
PER,Persia,LURISTAN,livestock_ranch,farm,,40
PER,Persia,LURISTAN,dye_plantation,plantation,,40
PER,Persia,LURISTAN,opium_plantation,plantation,,40
PER,Persia,LURISTAN,silk_plantation,plantation,,40
PER,Persia,LURISTAN,tobacco_plantation,plantation,,40
PER,Persia,LURISTAN,vineyard,plantation,,40
PER,Persia,MAZANDARAN,coal_mine,capped,22,70
PER,Persia,MAZANDARAN,iron_mine,capped,11,70
PER,Persia,MAZANDARAN,oil_rig,discoverable,20,70
PER,Persia,MAZANDARAN,livestock_ranch,farm,,70
PER,Persia,MAZANDARAN,cotton_plantation,plantation,,70
PER,Persia,MAZANDARAN,silk_plantation,plantation,,70
PER,Persia,MAZANDARAN,sugar_plantation,plantation,,70
PER,Persia,MAZANDARAN,tobacco_plantation,plantation,,70
PER,Persia,PERSIAN_KURDISTAN,iron_mine,capped,3,50
PER,Persia,PERSIAN_KURDISTAN,logging_camp,capped,4,50
PER,Persia,PERSIAN_KURDISTAN,oil_rig,discoverable,20,50
PER,Persia,PERSIAN_KURDISTAN,livestock_ranch,farm,,50
PER,Persia,PERSIAN_KURDISTAN,wheat_farm,farm,,50
PER,Persia,PERSIAN_KURDISTAN,cotton_plantation,plantation,,50
PER,Persia,PERSIAN_KURDISTAN,dye_plantation,plantation,,50
PER,Persia,PERSIAN_KURDISTAN,opium_plantation,plantation,,50
PER,Persia,PERSIAN_KURDISTAN,silk_plantation,plantation,,50
PER,Persia,PERSIAN_KURDISTAN,tobacco_plantation,plantation,,50
PER,Persia,PERSIAN_KURDISTAN,vineyard,plantation,,50
PER,Persia,SEMNAN,iron_mine,capped,4,20
PER,Persia,SEMNAN,lead_mine,capped,8,20
PER,Persia,SEMNAN,logging_camp,capped,4,20
PER,Persia,SEMNAN,wheat_farm,farm,,20
PER,Persia,SEMNAN,opium_plantation,plantation,,20
PER,Persia,SEMNAN,tobacco_plantation,plantation,,20
PER,Persia,TABRIZ,coal_mine,capped,20,110
PER,Persia,TABRIZ,iron_mine,capped,20,110
PER,Persia,TABRIZ,lead_mine,capped,25,110
PER,Persia,TABRIZ,livestock_ranch,farm,,110
PER,Persia,TABRIZ,dye_plantation,plantation,,110
PER,Persia,TABRIZ,opium_plantation,plantation,,110
PER,Persia,TABRIZ,tobacco_plantation,plantation,,110
PER,Persia,TABRIZ,vineyard,plantation,,110
PER,Persia,URMIA,iron_mine,capped,10,50
PER,Persia,URMIA,logging_camp,capped,2,50
PER,Persia,URMIA,livestock_ranch,farm,,50
PER,Persia,URMIA,cotton_plantation,plantation,,50
PER,Persia,URMIA,dye_plantation,plantation,,50
PER,Persia,URMIA,opium_plantation,plantation,,50
PER,Persia,URMIA,silk_plantation,plantation,,50
PER,Persia,URMIA,tea_plantation,plantation,,50
PER,Persia,URMIA,tobacco_plantation,plantation,,50
PER,Persia,URMIA,vineyard,plantation,,50
PHI,Philippines,LUZON,iron_mine,capped,24,80
PHI,Philippines,LUZON,logging_camp,capped,20,80
PHI,Philippines,LUZON,rubber_plantation,discoverable,4,80
PHI,Philippines,LUZON,livestock_ranch,farm,,80
PHI,Philippines,LUZON,banana_plantation,plantation,,80
PHI,Philippines,LUZON,coffee_plantation,plantation,,80
PHI,Philippines,LUZON,cotton_plantation,plantation,,80
PHI,Philippines,LUZON,dye_plantation,plantation,,80
PHI,Philippines,LUZON,tea_plantation,plantation,,80
PHI,Philippines,MINDANAO,fishing_wharf,capped,8,60
PHI,Philippines,MINDANAO,iron_mine,capped,36,60
PHI,Philippines,MINDANAO,logging_camp,capped,14,60
PHI,Philippines,MINDANAO,rubber_plantation,discoverable,10,60
PHI,Philippines,MINDANAO,livestock_ranch,farm,,60
PHI,Philippines,MINDANAO,banana_plantation,plantation,,60
PHI,Philippines,MINDANAO,coffee_plantation,plantation,,60
PHI,Philippines,MINDANAO,cotton_plantation,plantation,,60
PHI,Philippines,MINDANAO,dye_plantation,plantation,,60
PHI,Philippines,MINDANAO,tea_plantation,plantation,,60
PHI,Philippines,MINDANAO,tobacco_plantation,plantation,,60
PHI,Philippines,VISAYAS,coal_mine,capped,5,65
PHI,Philippines,VISAYAS,iron_mine,capped,30,65
PHI,Philippines,VISAYAS,logging_camp,capped,18,65
PHI,Philippines,VISAYAS,rubber_plantation,discoverable,4,65
PHI,Philippines,VISAYAS,livestock_ranch,farm,,65
PHI,Philippines,VISAYAS,rice_farm,farm,,65
PHI,Philippines,VISAYAS,banana_plantation,plantation,,65
PHI,Philippines,VISAYAS,coffee_plantation,plantation,,65
PHI,Philippines,VISAYAS,cotton_plantation,plantation,,65
PHI,Philippines,VISAYAS,dye_plantation,plantation,,65
PHI,Philippines,VISAYAS,tea_plantation,plantation,,65
PHI,Philippines,WEST_MICRONESIA,fishing_wharf,capped,3,5
PHI,Philippines,WEST_MICRONESIA,logging_camp,capped,2,5
PHI,Philippines,WEST_MICRONESIA,whaling_station,capped,3,5
PHI,Philippines,WEST_MICRONESIA,rice_farm,farm,,5
PHI,Philippines,WEST_MICRONESIA,banana_plantation,plantation,,5
POR,Portugal,ALENTEJO,coal_mine,capped,4,25
POR,Portugal,ALENTEJO,iron_mine,capped,16,25
POR,Portugal,ALENTEJO,sulfur_mine,capped,22,25
POR,Portugal,ALENTEJO,banana_plantation,plantation,,25
POR,Portugal,AZORES,logging_camp,capped,2,6
POR,Portugal,AZORES,wheat_farm,farm,,6
POR,Portugal,AZORES,coffee_plantation,plantation,,6
POR,Portugal,AZORES,cotton_plantation,plantation,,6
POR,Portugal,AZORES,sugar_plantation,plantation,,6
POR,Portugal,AZORES,tea_plantation,plantation,,6
POR,Portugal,AZORES,vineyard,plantation,,6
POR,Portugal,BEIRA,gold_mine,capped,2,65
POR,Portugal,BEIRA,iron_mine,capped,3,65
POR,Portugal,BEIRA,lead_mine,capped,6,65
POR,Portugal,BEIRA,banana_plantation,plantation,,65
POR,Portugal,BEIRA,cotton_plantation,plantation,,65
POR,Portugal,BEIRA,tobacco_plantation,plantation,,65
POR,Portugal,BOMBAY,coal_mine,capped,12,400
POR,Portugal,BOMBAY,fishing_wharf,capped,12,400
POR,Portugal,BOMBAY,gold_mine,capped,3,400
POR,Portugal,BOMBAY,iron_mine,capped,23,400
POR,Portugal,BOMBAY,logging_camp,capped,17,400
POR,Portugal,BOMBAY,livestock_ranch,farm,,400
POR,Portugal,BOMBAY,banana_plantation,plantation,,400
POR,Portugal,BOMBAY,coffee_plantation,plantation,,400
POR,Portugal,BOMBAY,cotton_plantation,plantation,,400
POR,Portugal,BOMBAY,dye_plantation,plantation,,400
POR,Portugal,BOMBAY,silk_plantation,plantation,,400
POR,Portugal,BOMBAY,sugar_plantation,plantation,,400
POR,Portugal,BOMBAY,tobacco_plantation,plantation,,400
POR,Portugal,BOMBAY,vineyard,plantation,,400
POR,Portugal,CAPE_VERDE,logging_camp,capped,2,4
POR,Portugal,CAPE_VERDE,whaling_station,capped,3,4
POR,Portugal,CAPE_VERDE,wheat_farm,farm,,4
POR,Portugal,CAPE_VERDE,sugar_plantation,plantation,,4
POR,Portugal,ENTRE_DOURO_E_MINHO,gold_mine,capped,2,60
POR,Portugal,ENTRE_DOURO_E_MINHO,iron_mine,capped,26,60
POR,Portugal,ENTRE_DOURO_E_MINHO,lead_mine,capped,3,60
POR,Portugal,ENTRE_DOURO_E_MINHO,livestock_ranch,farm,,60
POR,Portugal,ESTREMADURA,banana_plantation,plantation,,30
POR,Portugal,ESTREMADURA,cotton_plantation,plantation,,30
POR,Portugal,ESTREMADURA,tobacco_plantation,plantation,,30
POR,Portugal,GUANGDONG,fishing_wharf,capped,14,330
POR,Portugal,GUANGDONG,logging_camp,capped,8,330
POR,Portugal,GUANGDONG,livestock_ranch,farm,,330
POR,Portugal,GUANGDONG,banana_plantation,plantation,,330
POR,Portugal,GUANGDONG,silk_plantation,plantation,,330
POR,Portugal,GUANGDONG,tea_plantation,plantation,,330
POR,Portugal,GUANGDONG,tobacco_plantation,plantation,,330
POR,Portugal,GUINEA,fishing_wharf,capped,10,80
POR,Portugal,GUINEA,logging_camp,capped,13,80
POR,Portugal,GUINEA,whaling_station,capped,2,80
POR,Portugal,GUINEA,rubber_plantation,discoverable,28,80
POR,Portugal,GUINEA,livestock_ranch,farm,,80
POR,Portugal,GUINEA,banana_plantation,plantation,,80
POR,Portugal,GUINEA,coffee_plantation,plantation,,80
POR,Portugal,GUINEA,cotton_plantation,plantation,,80
POR,Portugal,GUINEA,dye_plantation,plantation,,80
POR,Portugal,GUINEA,sugar_plantation,plantation,,80
POR,Portugal,GUINEA,tobacco_plantation,plantation,,80
POR,Portugal,GUJARAT,fishing_wharf,capped,16,335
POR,Portugal,GUJARAT,iron_mine,capped,4,335
POR,Portugal,GUJARAT,logging_camp,capped,4,335
POR,Portugal,GUJARAT,oil_rig,discoverable,8,335
POR,Portugal,GUJARAT,livestock_ranch,farm,,335
POR,Portugal,GUJARAT,wheat_farm,farm,,335
POR,Portugal,GUJARAT,banana_plantation,plantation,,335
POR,Portugal,GUJARAT,cotton_plantation,plantation,,335
POR,Portugal,GUJARAT,dye_plantation,plantation,,335
POR,Portugal,GUJARAT,opium_plantation,plantation,,335
POR,Portugal,GUJARAT,silk_plantation,plantation,,335
POR,Portugal,GUJARAT,sugar_plantation,plantation,,335
POR,Portugal,GUJARAT,tobacco_plantation,plantation,,335
POR,Portugal,LOURENCO_MARQUES,coal_mine,capped,40,80
POR,Portugal,LOURENCO_MARQUES,fishing_wharf,capped,8,80
POR,Portugal,LOURENCO_MARQUES,logging_camp,capped,9,80
POR,Portugal,LOURENCO_MARQUES,rubber_plantation,discoverable,16,80
POR,Portugal,LOURENCO_MARQUES,livestock_ranch,farm,,80
POR,Portugal,LOURENCO_MARQUES,millet_farm,farm,,80
POR,Portugal,LOURENCO_MARQUES,banana_plantation,plantation,,80
POR,Portugal,LOURENCO_MARQUES,coffee_plantation,plantation,,80
POR,Portugal,LOURENCO_MARQUES,cotton_plantation,plantation,,80
POR,Portugal,LOURENCO_MARQUES,dye_plantation,plantation,,80
POR,Portugal,LOURENCO_MARQUES,sugar_plantation,plantation,,80
POR,Portugal,LOURENCO_MARQUES,tea_plantation,plantation,,80
POR,Portugal,LOURENCO_MARQUES,tobacco_plantation,plantation,,80
POR,Portugal,MADEIRA,logging_camp,capped,2,9
POR,Portugal,MADEIRA,wheat_farm,farm,,9
POR,Portugal,MADEIRA,coffee_plantation,plantation,,9
POR,Portugal,MADEIRA,cotton_plantation,plantation,,9
POR,Portugal,MOCAMBIQUE,fishing_wharf,capped,8,80
POR,Portugal,MOCAMBIQUE,logging_camp,capped,23,80
POR,Portugal,MOCAMBIQUE,gold_field,discoverable,2,80
POR,Portugal,MOCAMBIQUE,rubber_plantation,discoverable,28,80
POR,Portugal,MOCAMBIQUE,livestock_ranch,farm,,80
POR,Portugal,MOCAMBIQUE,banana_plantation,plantation,,80
POR,Portugal,MOCAMBIQUE,coffee_plantation,plantation,,80
POR,Portugal,MOCAMBIQUE,cotton_plantation,plantation,,80
POR,Portugal,MOCAMBIQUE,dye_plantation,plantation,,80
POR,Portugal,MOCAMBIQUE,sugar_plantation,plantation,,80
POR,Portugal,MOCAMBIQUE,tea_plantation,plantation,,80
POR,Portugal,MOCAMBIQUE,tobacco_plantation,plantation,,80
POR,Portugal,NORTH_ANGOLA,fishing_wharf,capped,8,50
POR,Portugal,NORTH_ANGOLA,logging_camp,capped,13,50
POR,Portugal,NORTH_ANGOLA,whaling_station,capped,4,50
POR,Portugal,NORTH_ANGOLA,rubber_plantation,discoverable,22,50
POR,Portugal,NORTH_ANGOLA,livestock_ranch,farm,,50
POR,Portugal,NORTH_ANGOLA,cotton_plantation,plantation,,50
POR,Portugal,NORTH_ANGOLA,dye_plantation,plantation,,50
POR,Portugal,NORTH_ANGOLA,tobacco_plantation,plantation,,50
POR,Portugal,SENEGAL,fishing_wharf,capped,10,120
POR,Portugal,SENEGAL,iron_mine,capped,30,120
POR,Portugal,SENEGAL,sulfur_mine,capped,40,120
POR,Portugal,SENEGAL,rubber_plantation,discoverable,20,120
POR,Portugal,SENEGAL,livestock_ranch,farm,,120
POR,Portugal,SENEGAL,millet_farm,farm,,120
POR,Portugal,SENEGAL,cotton_plantation,plantation,,120
POR,Portugal,SENEGAL,sugar_plantation,plantation,,120
POR,Portugal,SOUTH_ANGOLA,fishing_wharf,capped,7,70
POR,Portugal,SOUTH_ANGOLA,logging_camp,capped,5,70
POR,Portugal,SOUTH_ANGOLA,whaling_station,capped,4,70
POR,Portugal,SOUTH_ANGOLA,rubber_plantation,discoverable,14,70
POR,Portugal,SOUTH_ANGOLA,livestock_ranch,farm,,70
POR,Portugal,SOUTH_ANGOLA,coffee_plantation,plantation,,70
POR,Portugal,SOUTH_ANGOLA,sugar_plantation,plantation,,70
POR,Portugal,SOUTH_ANGOLA,tobacco_plantation,plantation,,70
POR,Portugal,SOUTH_ANGOLA,vineyard,plantation,,70
POR,Portugal,SOUTH_CAMEROON,fishing_wharf,capped,7,70
POR,Portugal,SOUTH_CAMEROON,logging_camp,capped,30,70
POR,Portugal,SOUTH_CAMEROON,rubber_plantation,discoverable,24,70
POR,Portugal,SOUTH_CAMEROON,livestock_ranch,farm,,70
POR,Portugal,SOUTH_CAMEROON,millet_farm,farm,,70
POR,Portugal,SOUTH_CAMEROON,banana_plantation,plantation,,70
POR,Portugal,SOUTH_CAMEROON,cotton_plantation,plantation,,70
POR,Portugal,SOUTH_CAMEROON,dye_plantation,plantation,,70
POR,Portugal,SOUTH_CAMEROON,sugar_plantation,plantation,,70
POR,Portugal,SOUTH_CAMEROON,tea_plantation,plantation,,70
POR,Portugal,SUNDA_ISLANDS,fishing_wharf,capped,10,60
POR,Portugal,SUNDA_ISLANDS,iron_mine,capped,24,60
POR,Portugal,SUNDA_ISLANDS,logging_camp,capped,17,60
POR,Portugal,SUNDA_ISLANDS,sulfur_mine,capped,40,60
POR,Portugal,SUNDA_ISLANDS,rubber_plantation,discoverable,8,60
POR,Portugal,SUNDA_ISLANDS,livestock_ranch,farm,,60
POR,Portugal,SUNDA_ISLANDS,rice_farm,farm,,60
POR,Portugal,SUNDA_ISLANDS,banana_plantation,plantation,,60
POR,Portugal,SUNDA_ISLANDS,coffee_plantation,plantation,,60
POR,Portugal,SUNDA_ISLANDS,tea_plantation,plantation,,60
POR,Portugal,SUNDA_ISLANDS,tobacco_plantation,plantation,,60
POR,Portugal,ZAMBEZIA,fishing_wharf,capped,6,70
POR,Portugal,ZAMBEZIA,iron_mine,capped,33,70
POR,Portugal,ZAMBEZIA,gold_field,discoverable,5,70
POR,Portugal,ZAMBEZIA,rubber_plantation,discoverable,14,70
POR,Portugal,ZAMBEZIA,banana_plantation,plantation,,70
POR,Portugal,ZAMBEZIA,coffee_plantation,plantation,,70
POR,Portugal,ZAMBEZIA,cotton_plantation,plantation,,70
POR,Portugal,ZAMBEZIA,dye_plantation,plantation,,70
POR,Portugal,ZAMBEZIA,sugar_plantation,plantation,,70
POR,Portugal,ZAMBEZIA,tea_plantation,plantation,,70
POR,Portugal,ZAMBEZIA,tobacco_plantation,plantation,,70
PRU,Prussia,ANHALT,coal_mine,capped,44,75
PRU,Prussia,ANHALT,livestock_ranch,farm,,75
PRU,Prussia,BRANDENBURG,coal_mine,capped,44,50
PRU,Prussia,BRANDENBURG,logging_camp,capped,6,50
PRU,Prussia,BRANDENBURG,livestock_ranch,farm,,50
PRU,Prussia,BRANDENBURG,rye_farm,farm,,50
PRU,Prussia,BRUNSWICK,coal_mine,capped,40,30
PRU,Prussia,BRUNSWICK,iron_mine,capped,45,30
PRU,Prussia,BRUNSWICK,lead_mine,capped,45,30
PRU,Prussia,BRUNSWICK,logging_camp,capped,6,30
PRU,Prussia,BRUNSWICK,livestock_ranch,farm,,30
PRU,Prussia,BRUNSWICK,rye_farm,farm,,30
PRU,Prussia,EAST_PRUSSIA,fishing_wharf,capped,10,40
PRU,Prussia,EAST_PRUSSIA,livestock_ranch,farm,,40
PRU,Prussia,LOWER_SILESIA,logging_camp,capped,10,90
PRU,Prussia,LOWER_SILESIA,sulfur_mine,capped,9,90
PRU,Prussia,NORTH_RHINE,livestock_ranch,farm,,77
PRU,Prussia,NORTH_RHINE,vineyard,plantation,,77
PRU,Prussia,POSEN,iron_mine,capped,24,90
PRU,Prussia,POSEN,logging_camp,capped,9,90
PRU,Prussia,RHINELAND,coal_mine,capped,60,55
PRU,Prussia,RHINELAND,lead_mine,capped,30,55
PRU,Prussia,RHINELAND,logging_camp,capped,11,55
PRU,Prussia,RHINELAND,livestock_ranch,farm,,55
PRU,Prussia,RUHR,logging_camp,capped,4,39
PRU,Prussia,RUHR,livestock_ranch,farm,,39
PRU,Prussia,UPPER_SILESIA,logging_camp,capped,4,45
PRU,Prussia,UPPER_SILESIA,sulfur_mine,capped,31,45
PRU,Prussia,WESTPHALIA,coal_mine,capped,80,60
PRU,Prussia,WESTPHALIA,logging_camp,capped,24,60
PRU,Prussia,WESTPHALIA,livestock_ranch,farm,,60
PRU,Prussia,WEST_PRUSSIA,logging_camp,capped,8,40
PRU,Prussia,WEST_PRUSSIA,sulfur_mine,capped,40,40
PRU,Prussia,WEST_PRUSSIA,livestock_ranch,farm,,40
PAN,Punjab,HILL_PUNJAB,logging_camp,capped,9,182
PAN,Punjab,HILL_PUNJAB,wheat_farm,farm,,182
PAN,Punjab,HILL_PUNJAB,cotton_plantation,plantation,,182
PAN,Punjab,HILL_PUNJAB,opium_plantation,plantation,,182
PAN,Punjab,HILL_PUNJAB,sugar_plantation,plantation,,182
PAN,Punjab,HILL_PUNJAB,tea_plantation,plantation,,182
PAN,Punjab,HILL_PUNJAB,tobacco_plantation,plantation,,182
PAN,Punjab,PASHTUNISTAN,lead_mine,capped,4,150
PAN,Punjab,PASHTUNISTAN,logging_camp,capped,6,150
PAN,Punjab,PASHTUNISTAN,tea_plantation,plantation,,150
PAN,Punjab,PASHTUNISTAN,vineyard,plantation,,150
PAN,Punjab,PUNJAB,coal_mine,capped,6,505
PAN,Punjab,PUNJAB,iron_mine,capped,6,505
PAN,Punjab,PUNJAB,oil_rig,discoverable,7,505
PAN,Punjab,PUNJAB,coffee_plantation,plantation,,505
PAN,Punjab,PUNJAB,cotton_plantation,plantation,,505
PAN,Punjab,PUNJAB,tea_plantation,plantation,,505
PAN,Punjab,PUNJAB,vineyard,plantation,,505
RUS,Russia,AKMOLINSK,coal_mine,capped,68,45
RUS,Russia,AKMOLINSK,iron_mine,capped,16,45
RUS,Russia,AKMOLINSK,logging_camp,capped,6,45
RUS,Russia,AKMOLINSK,livestock_ranch,farm,,45
RUS,Russia,AKMOLINSK,rye_farm,farm,,45
RUS,Russia,ARKHANGELSK,gold_mine,capped,2,15
RUS,Russia,ARKHANGELSK,logging_camp,capped,14,15
RUS,Russia,ARKHANGELSK,gold_field,discoverable,8,15
RUS,Russia,ARKHANGELSK,livestock_ranch,farm,,15
RUS,Russia,ARKHANGELSK,rye_farm,farm,,15
RUS,Russia,ARMENIA,iron_mine,capped,27,60
RUS,Russia,ARMENIA,lead_mine,capped,21,60
RUS,Russia,ARMENIA,logging_camp,capped,2,60
RUS,Russia,ARMENIA,livestock_ranch,farm,,60
RUS,Russia,ARMENIA,silk_plantation,plantation,,60
RUS,Russia,ARMENIA,vineyard,plantation,,60
RUS,Russia,ASTRAKHAN,iron_mine,capped,30,45
RUS,Russia,ASTRAKHAN,logging_camp,capped,6,45
RUS,Russia,ASTRAKHAN,sulfur_mine,capped,30,45
RUS,Russia,ASTRAKHAN,oil_rig,discoverable,30,45
RUS,Russia,ASTRAKHAN,rice_farm,farm,,45
RUS,Russia,ASTRAKHAN,tobacco_plantation,plantation,,45
RUS,Russia,AZERBAIJAN,lead_mine,capped,18,30
RUS,Russia,AZERBAIJAN,logging_camp,capped,4,30
RUS,Russia,AZERBAIJAN,oil_rig,discoverable,100,30
RUS,Russia,AZERBAIJAN,livestock_ranch,farm,,30
RUS,Russia,AZERBAIJAN,cotton_plantation,plantation,,30
RUS,Russia,AZERBAIJAN,silk_plantation,plantation,,30
RUS,Russia,AZERBAIJAN,tobacco_plantation,plantation,,30
RUS,Russia,AZERBAIJAN,vineyard,plantation,,30
RUS,Russia,BESSARABIA,logging_camp,capped,6,50
RUS,Russia,BESSARABIA,livestock_ranch,farm,,50
RUS,Russia,BESSARABIA,wheat_farm,farm,,50
RUS,Russia,BESSARABIA,cotton_plantation,plantation,,50
RUS,Russia,BREST,livestock_ranch,farm,,75
RUS,Russia,BURYATIA,coal_mine,capped,24,15
RUS,Russia,BURYATIA,iron_mine,capped,10,15
RUS,Russia,BURYATIA,logging_camp,capped,16,15
RUS,Russia,BURYATIA,gold_field,discoverable,16,15
RUS,Russia,BURYATIA,livestock_ranch,farm,,15
RUS,Russia,BURYATIA,rye_farm,farm,,15
RUS,Russia,CHELYABINSK,coal_mine,capped,25,42
RUS,Russia,CHELYABINSK,gold_mine,capped,3,42
RUS,Russia,CHELYABINSK,logging_camp,capped,16,42
RUS,Russia,CHELYABINSK,gold_field,discoverable,9,42
RUS,Russia,CHELYABINSK,livestock_ranch,farm,,42
RUS,Russia,CHELYABINSK,rye_farm,farm,,42
RUS,Russia,CHERNIHIV,logging_camp,capped,16,75
RUS,Russia,CHERNIHIV,oil_rig,discoverable,6,75
RUS,Russia,CHERSON,coal_mine,capped,48,80
RUS,Russia,CHERSON,fishing_wharf,capped,12,80
RUS,Russia,CHERSON,iron_mine,capped,92,80
RUS,Russia,CHERSON,logging_camp,capped,8,80
RUS,Russia,CHUKOTKA,coal_mine,capped,36,2
RUS,Russia,CHUKOTKA,fishing_wharf,capped,9,2
RUS,Russia,CHUKOTKA,logging_camp,capped,13,2
RUS,Russia,CHUKOTKA,whaling_station,capped,3,2
RUS,Russia,CHUKOTKA,gold_field,discoverable,4,2
RUS,Russia,CHUKOTKA,livestock_ranch,farm,,2
RUS,Russia,CHUVASHIA,logging_camp,capped,25,45
RUS,Russia,CHUVASHIA,sulfur_mine,capped,15,45
RUS,Russia,CHUVASHIA,oil_rig,discoverable,24,45
RUS,Russia,CHUVASHIA,livestock_ranch,farm,,45
RUS,Russia,CHUVASHIA,rye_farm,farm,,45
RUS,Russia,CRIMEA,iron_mine,capped,15,40
RUS,Russia,CRIMEA,logging_camp,capped,4,40
RUS,Russia,CRIMEA,livestock_ranch,farm,,40
RUS,Russia,CRIMEA,wheat_farm,farm,,40
RUS,Russia,DAGESTAN,logging_camp,capped,10,25
RUS,Russia,DAGESTAN,oil_rig,discoverable,30,25
RUS,Russia,DAGESTAN,cotton_plantation,plantation,,25
RUS,Russia,DAGESTAN,vineyard,plantation,,25
RUS,Russia,DOBRUDJA,fishing_wharf,capped,7,10
RUS,Russia,DOBRUDJA,logging_camp,capped,11,10
RUS,Russia,DOBRUDJA,livestock_ranch,farm,,10
RUS,Russia,DOBRUDJA,wheat_farm,farm,,10
RUS,Russia,DOBRUDJA,cotton_plantation,plantation,,10
RUS,Russia,DOBRUDJA,tobacco_plantation,plantation,,10
RUS,Russia,DOBRUDJA,vineyard,plantation,,10
RUS,Russia,EAST_KARELIA,fishing_wharf,capped,5,10
RUS,Russia,EAST_KARELIA,livestock_ranch,farm,,10
RUS,Russia,EAST_KARELIA,rye_farm,farm,,10
RUS,Russia,ELIZAVETPOL,iron_mine,capped,10,35
RUS,Russia,ELIZAVETPOL,logging_camp,capped,12,35
RUS,Russia,ELIZAVETPOL,livestock_ranch,farm,,35
RUS,Russia,ELIZAVETPOL,vineyard,plantation,,35
RUS,Russia,GALICH,coal_mine,capped,72,70
RUS,Russia,GALICH,iron_mine,capped,12,70
RUS,Russia,GALICH,oil_rig,discoverable,20,70
RUS,Russia,GALICH,livestock_ranch,farm,,70
RUS,Russia,GREATER_CAUCASUS,coal_mine,capped,40,75
RUS,Russia,GREATER_CAUCASUS,fishing_wharf,capped,5,75
RUS,Russia,GREATER_CAUCASUS,gold_mine,capped,3,75
RUS,Russia,GREATER_CAUCASUS,iron_mine,capped,24,75
RUS,Russia,GREATER_CAUCASUS,lead_mine,capped,20,75
RUS,Russia,GREATER_CAUCASUS,logging_camp,capped,19,75
RUS,Russia,GREATER_CAUCASUS,livestock_ranch,farm,,75
RUS,Russia,GREATER_CAUCASUS,wheat_farm,farm,,75
RUS,Russia,GREATER_CAUCASUS,cotton_plantation,plantation,,75
RUS,Russia,GREATER_CAUCASUS,silk_plantation,plantation,,75
RUS,Russia,GREATER_CAUCASUS,tea_plantation,plantation,,75
RUS,Russia,GREATER_CAUCASUS,vineyard,plantation,,75
RUS,Russia,GREATER_POLAND,coal_mine,capped,84,132
RUS,Russia,GREATER_POLAND,iron_mine,capped,48,132
RUS,Russia,GREATER_POLAND,lead_mine,capped,24,132
RUS,Russia,GREATER_POLAND,logging_camp,capped,9,132
RUS,Russia,GREATER_POLAND,livestock_ranch,farm,,132
RUS,Russia,INGRIA,fishing_wharf,capped,10,50
RUS,Russia,INGRIA,logging_camp,capped,25,50
RUS,Russia,INGRIA,livestock_ranch,farm,,50
RUS,Russia,IRKUTSK,coal_mine,capped,50,30
RUS,Russia,IRKUTSK,iron_mine,capped,36,30
RUS,Russia,IRKUTSK,logging_camp,capped,30,30
RUS,Russia,IRKUTSK,oil_rig,discoverable,10,30
RUS,Russia,IRKUTSK,livestock_ranch,farm,,30
RUS,Russia,IRKUTSK,rye_farm,farm,,30
RUS,Russia,KALMYKIA,logging_camp,capped,3,8
RUS,Russia,KALMYKIA,oil_rig,discoverable,10,8
RUS,Russia,KALMYKIA,livestock_ranch,farm,,8
RUS,Russia,KALMYKIA,wheat_farm,farm,,8
